Total Play Time,Total XP,Bot Name,Level,Simulation Run
407.875,9842,bot11,3,1
156.35,4056,bot12,2,1
2027.5749999999998,49696,bot4,13,1
725.25,17790,bot9,5,1
409.875,9902,bot11,3,1
160.35,4256,bot12,2,1
2031.5749999999998,49744,bot4,13,1
727.25,17890,bot9,5,1
411.875,9962,bot11,3,1
168.35,4376,bot12,2,1
2035.5749999999998,49944,bot4,13,1
735.25,18290,bot9,5,1
419.875,10202,bot11,3,1
176.35,4616,bot12,2,1
2037.5749999999998,49974,bot4,13,1
737.25,18350,bot9,5,1
421.875,10232,bot11,3,1
178.35,4676,bot12,2,1
2045.5749999999998,50214,bot4,13,1
739.25,18450,bot9,5,1
423.875,10256,bot11,3,1
180.35,4706,bot12,2,1
2053.575,50310,bot4,13,1
743.25,18570,bot9,5,1
425.875,10336,bot11,3,1
429.875,10456,bot11,3,1
191.25,4826,bot12,2,1
2064.0249999999996,50710,bot4,13,1
749.35,18730,bot9,5,1
433.875,10576,bot11,3,1
195.25,4886,bot12,2,1
2072.0249999999996,51030,bot4,13,1
753.35,18766,bot9,5,1
441.875,10816,bot11,3,1
203.25,5006,bot12,2,1
2076.0249999999996,51150,bot4,13,1
761.35,19086,bot9,5,1
207.25,5206,bot12,2,1
2080.0249999999996,51198,bot4,13,1
765.35,19146,bot9,5,1
448.475,10936,bot11,3,1
209.25,5224,bot12,2,1
2082.0249999999996,51222,bot4,13,1
769.35,19206,bot9,5,1
450.475,11036,bot11,3,1
213.25,5284,bot12,2,1
2084.0249999999996,51246,bot4,13,1
777.35,19326,bot9,5,1
454.475,11072,bot11,3,1
2086.0249999999996,51276,bot4,13,1
462.475,11144,bot11,3,1
224.15,5356,bot12,2,1
782.0500000000001,19406,bot9,5,1
466.475,11180,bot11,3,1
228.15,5516,bot12,2,1
2090.4249999999997,51300,bot4,13,1
784.0500000000001,19466,bot9,5,1
470.475,11300,bot11,3,1
236.15,5636,bot12,2,1
2092.4249999999997,51330,bot4,13,1
792.0500000000001,19786,bot9,5,1
474.475,11500,bot11,3,1
238.15,5716,bot12,2,1
2094.4249999999997,51410,bot4,13,1
796.0500000000001,19986,bot9,5,1
476.475,11580,bot11,3,1
246.15,5812,bot12,2,1
2102.4249999999997,51730,bot4,13,1
804.0500000000001,20082,bot9,5,1
248.15,5830,bot12,2,1
2106.4249999999997,51778,bot4,13,1
812.0500000000001,20402,bot9,5,1
480.425,11598,bot11,3,1
2108.4249999999997,51878,bot4,13,1
482.425,11678,bot11,3,1
252.5,5890,bot12,2,1
2110.4249999999997,51908,bot4,13,1
818.5000000000001,20522,bot9,5,1
490.425,11918,bot11,3,1
256.5,5938,bot12,2,1
2112.4249999999997,51968,bot4,13,1
820.5000000000001,20546,bot9,5,1
492.425,11998,bot11,3,1
258.5,5968,bot12,2,1
2114.4249999999997,52028,bot4,13,1
822.5000000000001,20570,bot9,5,1
494.425,12098,bot11,3,1
262.5,6128,bot12,2,1
2118.4249999999997,52188,bot4,13,1
830.5000000000001,20890,bot9,5,1
496.425,12198,bot11,3,1
270.5,6368,bot12,2,1
2120.4249999999997,52248,bot4,13,1
838.5000000000001,21130,bot9,5,1
500.425,12246,bot11,3,1
274.5,6488,bot12,2,1
840.5000000000001,21210,bot9,5,1
502.425,12326,bot11,3,1
282.5,6560,bot12,2,1
2124.825,52328,bot4,13,1
842.5000000000001,21290,bot9,5,1
510.425,12646,bot11,3,1
290.5,6680,bot12,2,1
2132.825,52728,bot4,13,1
850.5000000000001,21610,bot9,5,1
512.425,12670,bot11,3,1
292.5,6710,bot12,2,1
2134.825,52752,bot4,13,1
852.5000000000001,21670,bot9,5,1
516.425,12706,bot11,3,1
2138.825,52952,bot4,13,1
854.5000000000001,21688,bot9,5,1
303.4,6950,bot12,2,1
2146.825,53072,bot4,13,1
521.025,12724,bot11,3,1
305.4,7010,bot12,2,1
859.1000000000001,21712,bot9,5,1
529.025,12796,bot11,3,1
309.4,7070,bot12,2,1
2151.125,53152,bot4,13,1
867.1000000000001,22032,bot9,5,1
537.025,12892,bot11,3,1
317.4,7470,bot12,2,1
2159.125,53272,bot4,13,1
875.1000000000001,22128,bot9,5,1
541.025,12940,bot11,3,1
321.4,7518,bot12,2,1
2167.125,53344,bot4,13,1
877.1000000000001,22208,bot9,5,1
543.025,12970,bot11,3,1
323.4,7536,bot12,2,1
2175.125,53664,bot4,13,1
881.1000000000001,22328,bot9,5,1
547.025,13018,bot11,3,1
325.4,7566,bot12,2,1
2183.125,53904,bot4,14,1
885.1000000000001,22528,bot9,5,1
555.025,13114,bot11,3,1
327.4,7626,bot12,2,1
2187.125,54024,bot4,14,1
889.1000000000001,22588,bot9,5,1
331.4,7662,bot12,2,1
2191.125,54184,bot4,14,1
561.525,13234,bot11,3,1
335.4,7822,bot12,2,1
2199.125,54584,bot4,14,1
895.6000000000001,22708,bot9,5,1
569.525,13634,bot11,3,1
2201.125,54602,bot4,14,1
899.6000000000001,22828,bot9,5,1
573.525,13794,bot11,3,1
342.29999999999995,7882,bot12,2,1
2203.125,54702,bot4,14,1
901.6000000000001,22846,bot9,5,1
577.525,13830,bot11,3,1
346.29999999999995,7930,bot12,2,1
2205.125,54732,bot4,14,1
905.6000000000001,23046,bot9,5,1
581.525,13990,bot11,3,1
350.29999999999995,7990,bot12,2,1
2213.125,55132,bot4,14,1
913.6000000000001,23366,bot9,5,1
589.525,14230,bot11,3,1
354.29999999999995,8110,bot12,2,1
2217.125,55180,bot4,14,1
917.6000000000001,23526,bot9,5,1
593.525,14390,bot11,3,1
356.29999999999995,8140,bot12,2,1
919.6000000000001,23626,bot9,5,1
360.29999999999995,8176,bot12,2,1
2221.75,55240,bot4,14,1
921.6000000000001,23650,bot9,5,1
604.025,14486,bot11,3,1
368.29999999999995,8416,bot12,2,1
2229.75,55312,bot4,14,1
612.025,14606,bot11,3,1
372.29999999999995,8476,bot12,2,1
2233.75,55360,bot4,14,1
927.7500000000001,23686,bot9,5,1
620.025,15006,bot11,3,1
2241.75,55760,bot4,14,1
935.7500000000001,23782,bot9,5,1
624.025,15126,bot11,3,1
376.79999999999995,8506,bot12,2,1
2249.75,55856,bot4,14,1
943.7500000000001,24182,bot9,5,1
626.025,15150,bot11,3,1
378.79999999999995,8536,bot12,2,1
2253.75,55904,bot4,14,1
945.7500000000001,24262,bot9,5,1
380.79999999999995,8616,bot12,2,1
949.7500000000001,24422,bot9,5,1
632.5749999999999,15210,bot11,3,1
384.79999999999995,8652,bot12,2,1
2258.25,55928,bot4,14,1
957.7500000000001,24518,bot9,5,1
634.5749999999999,15290,bot11,3,1
392.79999999999995,8972,bot12,2,1
2262.25,56088,bot4,14,1
636.5749999999999,15320,bot11,3,1
400.79999999999995,9292,bot12,2,1
2264.25,56148,bot4,14,1
962.4000000000001,24548,bot9,5,1
640.5749999999999,15520,bot11,3,1
408.79999999999995,9412,bot12,2,1
2268.25,56208,bot4,14,1
966.4000000000001,24668,bot9,5,1
644.5749999999999,15568,bot11,3,1
970.4000000000001,24868,bot9,6,1
648.5749999999999,15688,bot11,4,1
419.54999999999995,9532,bot12,3,1
978.4000000000001,24964,bot9,6,1
650.5749999999999,15748,bot11,4,1
423.54999999999995,9732,bot12,3,1
8.0,240,bot13,1,1
982.4000000000001,25012,bot9,6,1
658.5749999999999,15988,bot11,4,1
431.54999999999995,9972,bot12,4,1
12.0,288,bot13,1,1
984.4000000000001,25072,bot9,6,1
666.5749999999999,16060,bot11,4,1
433.54999999999995,10052,bot12,4,1
16.0,488,bot13,2,1
988.4000000000001,25192,bot9,6,1
668.5749999999999,16090,bot11,4,1
441.54999999999995,10372,bot12,4,1
18.0,548,bot13,2,1
990.4000000000001,25210,bot9,6,1
672.5749999999999,16126,bot11,4,1
443.54999999999995,10452,bot12,4,1
20.0,628,bot13,2,1
992.4000000000001,25310,bot9,6,1
676.5749999999999,16186,bot11,4,1
445.54999999999995,10476,bot12,4,1
22.0,728,bot13,2,1
996.4000000000001,25510,bot9,6,1
680.5749999999999,16234,bot11,4,1
449.54999999999995,10596,bot12,4,1
26.0,848,bot13,2,1
1000.4000000000001,25630,bot9,6,1
682.5749999999999,16294,bot11,4,1
457.54999999999995,10716,bot12,4,1
28.0,908,bot13,2,1
1004.4000000000001,25790,bot9,6,1
690.5749999999999,16534,bot11,4,1
465.54999999999995,11116,bot12,4,1
30.0,938,bot13,2,1
692.5749999999999,16594,bot11,4,1
469.54999999999995,11316,bot12,4,1
32.0,998,bot13,2,1
1014.6000000000001,26190,bot9,6,1
694.5749999999999,16612,bot11,4,1
40.0,1318,bot13,2,1
1022.6000000000001,26510,bot9,6,1
696.5749999999999,16672,bot11,4,1
480.44999999999993,11436,bot12,4,1
42.0,1342,bot13,2,1
1026.6000000000001,26546,bot9,6,1
484.44999999999993,11556,bot12,4,1
44.0,1360,bot13,2,1
1030.6000000000001,26582,bot9,7,1
703.0999999999999,16872,bot11,4,1
492.44999999999993,11676,bot12,4,1
48.0,1396,bot13,2,1
1032.6000000000001,26612,bot9,7,1
711.0999999999999,16968,bot11,4,1
496.44999999999993,11796,bot12,4,1
50.0,1496,bot13,2,1
1036.6000000000001,26732,bot9,7,1
713.0999999999999,17068,bot11,4,1
498.44999999999993,11876,bot12,4,1
58.0,1736,bot13,2,1
1038.6000000000001,26792,bot9,7,1
721.0999999999999,17388,bot11,4,1
506.44999999999993,11996,bot12,4,1
62.0,1856,bot13,2,1
1040.6000000000001,26892,bot9,7,1
725.0999999999999,17424,bot11,4,1
1044.6000000000001,26952,bot9,7,1
733.0999999999999,17496,bot11,4,1
513.3999999999999,12196,bot12,4,1
66.625,1916,bot13,2,1
1052.6000000000001,27048,bot9,7,1
735.0999999999999,17520,bot11,4,1
521.3999999999999,12292,bot12,4,1
74.625,2236,bot13,2,1
1056.6000000000001,27108,bot9,7,1
525.3999999999999,12412,bot12,4,1
78.625,2284,bot13,2,1
1058.6000000000001,27132,bot9,7,1
741.6499999999999,17680,bot11,4,1
529.3999999999999,12572,bot12,4,1
86.625,2380,bot13,2,1
749.6499999999999,17776,bot11,4,1
533.3999999999999,12732,bot12,4,1
88.625,2398,bot13,2,1
1062.65,27212,bot9,7,1
751.6499999999999,17794,bot11,4,1
535.3999999999999,12762,bot12,4,1
92.625,2434,bot13,2,1
1070.65,27612,bot9,7,1
755.6499999999999,17854,bot11,4,1
537.3999999999999,12780,bot12,4,1
100.625,2834,bot13,2,1
1078.65,27708,bot9,7,1
763.6499999999999,17926,bot11,4,1
541.3999999999999,12940,bot12,4,1
1080.65,27788,bot9,8,1
767.6499999999999,18046,bot11,4,1
543.3999999999999,13040,bot12,4,1
107.325,2894,bot13,2,1
1084.65,27908,bot9,8,1
775.6499999999999,18142,bot11,4,1
109.325,2918,bot13,2,1
1086.65,27988,bot9,8,1
547.9999999999999,13070,bot12,4,1
111.325,2942,bot13,2,1
1088.65,28018,bot9,8,1
780.2499999999999,18166,bot11,4,1
549.9999999999999,13130,bot12,4,1
113.325,2966,bot13,2,1
1096.65,28138,bot9,8,1
784.2499999999999,18286,bot11,4,1
557.9999999999999,13450,bot12,4,1
115.325,3046,bot13,2,1
1104.65,28538,bot9,8,1
786.2499999999999,18316,bot11,4,1
565.9999999999999,13522,bot12,4,1
119.325,3246,bot13,2,1
1112.65,28634,bot9,8,1
788.2499999999999,18340,bot11,4,1
567.9999999999999,13582,bot12,4,1
121.325,3306,bot13,2,1
796.2499999999999,18580,bot11,4,1
569.9999999999999,13606,bot12,4,1
125.325,3342,bot13,2,1
800.2499999999999,18780,bot11,4,1
571.9999999999999,13706,bot12,4,1
129.325,3378,bot13,3,1
802.2499999999999,18840,bot11,4,1
573.9999999999999,13786,bot12,4,1
133.325,3438,bot13,3,1
2.0,24,bot14,1,1
804.2499999999999,18920,bot11,4,1
577.9999999999999,13986,bot12,4,1
141.325,3558,bot13,4,1
6.0,60,bot14,1,1
806.2499999999999,18950,bot11,4,1
585.9999999999999,14226,bot12,4,1
143.325,3618,bot13,4,1
10.0,108,bot14,1,1
814.2499999999999,19046,bot11,4,1
589.9999999999999,14262,bot12,4,1
151.325,3714,bot13,4,1
14.0,228,bot14,1,1
153.325,3774,bot13,4,1
22.0,300,bot14,2,1
820.7999999999998,19082,bot11,4,1
600.8999999999999,14334,bot12,4,1
155.325,3834,bot13,4,1
24.0,360,bot14,2,1
822.7999999999998,19100,bot11,4,1
602.8999999999999,14394,bot12,4,1
157.325,3864,bot13,4,1
32.0,432,bot14,2,1
830.7999999999998,19220,bot11,4,1
606.8999999999999,14514,bot12,4,1
165.325,4184,bot13,4,1
40.0,752,bot14,2,1
834.7999999999998,19256,bot11,4,1
610.8999999999999,14562,bot12,4,1
169.325,4304,bot13,4,1
42.0,812,bot14,2,1
838.7999999999998,19316,bot11,4,1
618.8999999999999,14802,bot12,4,1
173.325,4364,bot13,4,1
46.0,860,bot14,2,1
842.7999999999998,19376,bot11,4,1
622.8999999999999,14922,bot12,4,1
175.325,4444,bot13,4,1
48.0,920,bot14,2,1
844.7999999999998,19436,bot11,4,1
630.8999999999999,15042,bot12,4,1
183.325,4764,bot13,4,1
50.0,1020,bot14,2,1
846.7999999999998,19496,bot11,4,1
632.8999999999999,15102,bot12,4,1
58.0,1420,bot14,2,1
850.7999999999998,19532,bot11,5,1
634.8999999999999,15126,bot12,4,1
190.02499999999998,4800,bot13,4,1
60.0,1450,bot14,2,1
858.7999999999998,19652,bot11,5,1
198.02499999999998,5040,bot13,4,1
68.0,1522,bot14,2,1
860.7999999999998,19712,bot11,5,1
639.5499999999998,15206,bot12,4,1
206.02499999999998,5112,bot13,4,1
70.0,1582,bot14,2,1
864.7999999999998,19748,bot11,5,1
647.5499999999998,15446,bot12,4,1
214.02499999999998,5232,bot13,4,1
872.7999999999998,20068,bot11,5,1
649.5499999999998,15470,bot12,4,1
222.02499999999998,5328,bot13,4,1
77.05,1630,bot14,2,1
880.7999999999998,20308,bot11,5,1
653.5499999999998,15590,bot12,4,1
226.02499999999998,5488,bot13,4,1
81.05,1790,bot14,2,1
884.7999999999998,20356,bot11,5,1
655.5499999999998,15614,bot12,4,1
83.05,1870,bot14,3,1
886.7999999999998,20416,bot11,5,1
657.5499999999998,15694,bot12,4,1
87.05,1906,bot14,3,1
8.0,400,bot15,2,1
661.5499999999998,15742,bot12,4,1
89.05,1986,bot14,3,1
16.0,472,bot15,2,1
891.0249999999999,20496,bot11,5,1
665.5499999999998,15862,bot12,4,1
91.05,2016,bot14,3,1
20.0,632,bot15,2,1
895.0249999999999,20532,bot11,5,1
667.5499999999998,15892,bot12,4,1
99.05,2256,bot14,3,1
28.0,952,bot15,2,1
897.0249999999999,20592,bot11,5,1
675.5499999999998,15988,bot12,4,1
103.05,2376,bot14,3,1
30.0,982,bot15,2,1
899.0249999999999,20622,bot11,5,1
679.5499999999998,16048,bot12,4,1
111.05,2616,bot14,3,1
34.0,1018,bot15,2,1
901.0249999999999,20652,bot11,5,1
115.05,2776,bot14,3,1
38.0,1066,bot15,2,1
905.0249999999999,20852,bot11,5,1
686.4499999999998,16248,bot12,4,1
119.05,2936,bot14,3,1
46.0,1386,bot15,2,1
909.0249999999999,20912,bot11,6,1
690.4499999999998,16408,bot12,4,1
123.05,2996,bot14,3,1
48.0,1416,bot15,2,1
911.0249999999999,20992,bot11,6,1
692.4499999999998,16488,bot12,4,1
131.05,3092,bot14,3,1
50.0,1440,bot15,2,1
919.0249999999999,21064,bot11,6,1
700.4499999999998,16808,bot12,4,1
52.0,1470,bot15,2,1
927.0249999999999,21160,bot11,6,1
702.4499999999998,16826,bot12,4,1
137.95000000000002,3212,bot14,3,1
935.0249999999999,21480,bot11,6,1
704.4499999999998,16886,bot12,4,1
141.95000000000002,3260,bot14,3,1
58.8,1530,bot15,2,1
943.0249999999999,21800,bot11,6,1
708.4499999999998,17046,bot12,4,1
143.95000000000002,3320,bot14,3,1
62.8,1590,bot15,2,1
947.0249999999999,21920,bot11,6,1
716.4499999999998,17166,bot12,4,1
147.95000000000002,3440,bot14,3,1
70.8,1686,bot15,2,1
951.0249999999999,22040,bot11,6,1
155.95000000000002,3680,bot14,3,1
72.8,1716,bot15,2,1
721.1999999999998,17196,bot12,4,1
163.95000000000002,3920,bot14,3,1
80.8,1836,bot15,2,1
955.4749999999999,22058,bot11,6,1
725.1999999999998,17256,bot12,4,1
167.95000000000002,3968,bot14,3,1
82.8,1916,bot15,2,1
963.4749999999999,22458,bot11,7,1
729.1999999999998,17376,bot12,4,1
171.95000000000002,4028,bot14,3,1
967.4749999999999,22618,bot11,7,1
731.1999999999998,17400,bot12,4,1
179.95000000000002,4348,bot14,3,1
87.35,2016,bot15,2,1
971.4749999999999,22738,bot11,7,1
733.1999999999998,17500,bot12,4,1
181.95000000000002,4428,bot14,3,1
89.35,2040,bot15,2,1
979.4749999999999,22810,bot11,7,1
735.1999999999998,17580,bot12,4,1
93.35,2160,bot15,2,1
983.4749999999999,22970,bot11,7,1
739.1999999999998,17616,bot12,4,1
189.00000000000003,4588,bot14,3,1
101.35,2280,bot15,2,1
985.4749999999999,23030,bot11,7,1
743.1999999999998,17736,bot12,4,1
193.00000000000003,4788,bot14,3,1
103.35,2340,bot15,2,1
987.4749999999999,23048,bot11,7,1
747.1999999999998,17796,bot12,4,1
195.00000000000003,4812,bot14,3,1
107.35,2376,bot15,2,1
989.4749999999999,23128,bot11,7,1
749.1999999999998,17826,bot12,4,1
197.00000000000003,4912,bot14,3,1
111.35,2576,bot15,2,1
993.4749999999999,23188,bot11,7,1
753.1999999999998,17886,bot12,4,1
201.00000000000003,5072,bot14,3,1
115.35,2636,bot15,2,1
1001.4749999999999,23260,bot11,7,1
203.00000000000003,5152,bot14,3,1
123.35,2876,bot15,2,1
1005.4749999999999,23296,bot11,7,1
763.8999999999999,18006,bot12,4,1
207.00000000000003,5272,bot14,3,1
1007.4749999999999,23356,bot11,7,1
765.8999999999999,18030,bot12,4,1
211.00000000000003,5308,bot14,3,1
130.2,2996,bot15,2,1
1009.4749999999999,23386,bot11,7,1
773.8999999999999,18350,bot12,4,1
213.00000000000003,5408,bot14,3,1
134.2,3116,bot15,2,1
1011.4749999999999,23466,bot11,7,1
781.8999999999999,18422,bot12,4,1
221.00000000000003,5528,bot14,3,1
138.2,3236,bot15,2,1
785.8999999999999,18458,bot12,4,1
225.00000000000003,5648,bot14,3,1
140.2,3266,bot15,2,1
1022.1249999999999,23562,bot11,8,1
787.8999999999999,18488,bot12,4,1
142.2,3326,bot15,2,1
1026.125,23598,bot11,8,1
230.10000000000002,5708,bot14,3,1
1034.125,23838,bot11,8,1
794.2499999999999,18648,bot12,4,1
234.10000000000002,5908,bot14,3,1
2.0,80,bot16,1,1
1038.125,23998,bot11,8,1
796.2499999999999,18748,bot12,4,1
242.10000000000002,6148,bot14,3,1
4.0,140,bot16,1,1
1042.125,24046,bot11,8,1
804.2499999999999,19068,bot12,4,1
250.10000000000002,6388,bot14,3,1
12.0,260,bot16,1,1
1044.125,24070,bot11,8,1
812.2499999999999,19308,bot12,4,1
258.1,6708,bot14,4,1
16.0,320,bot16,1,1
1052.125,24166,bot11,8,1
820.2499999999999,19548,bot12,4,1
262.1,6828,bot14,4,1
18.0,350,bot16,2,1
1060.125,24238,bot11,8,1
822.2499999999999,19648,bot12,4,1
270.1,7068,bot14,4,1
20.0,410,bot16,2,1
826.2499999999999,19708,bot12,4,1
274.1,7188,bot14,4,1
22.0,428,bot16,2,1
1070.125,24558,bot11,8,1
830.2499999999999,19768,bot12,4,1
282.1,7508,bot14,4,1
26.0,476,bot16,2,1
1074.125,24718,bot11,8,1
284.1,7526,bot14,4,1
28.0,536,bot16,2,1
1078.125,24838,bot11,8,1
835.1499999999999,19798,bot12,4,1
286.1,7556,bot14,4,1
32.0,656,bot16,2,1
1082.125,24958,bot11,8,1
837.1499999999999,19858,bot12,4,1
288.1,7586,bot14,4,1
40.0,728,bot16,2,1
1086.125,25118,bot11,8,1
839.1499999999999,19918,bot12,4,1
290.1,7666,bot14,4,1
44.0,888,bot16,2,1
1088.125,25142,bot11,8,1
847.1499999999999,20014,bot12,4,1
298.1,8066,bot14,4,1
46.0,968,bot16,2,1
1092.125,25190,bot11,8,1
855.1499999999999,20334,bot12,4,1
306.1,8306,bot14,4,1
50.0,1088,bot16,2,1
1094.125,25214,bot11,8,1
863.1499999999999,20654,bot12,4,1
308.1,8366,bot14,4,1
1098.125,25334,bot11,8,1
867.1499999999999,20702,bot12,5,1
2.0,80,bot17,1,1
871.1499999999999,20862,bot12,5,1
313.175,8466,bot14,4,1
4.0,98,bot17,1,1
1102.525,25394,bot11,8,1
873.1499999999999,20942,bot12,5,1
321.175,8706,bot14,4,1
6.0,122,bot17,1,1
1110.525,25794,bot11,8,1
877.1499999999999,21102,bot12,5,1
325.175,8766,bot14,4,1
14.0,242,bot17,1,1
1112.525,25824,bot11,8,1
881.1499999999999,21162,bot12,5,1
327.175,8826,bot14,4,1
18.0,362,bot17,2,1
1116.525,25884,bot11,8,1
883.1499999999999,21262,bot12,5,1
335.175,8946,bot14,4,1
22.0,410,bot17,2,1
1120.525,26004,bot11,8,1
891.1499999999999,21502,bot12,5,1
339.175,9066,bot14,4,1
26.0,530,bot17,2,1
1128.525,26244,bot11,8,1
893.1499999999999,21582,bot12,5,1
343.175,9114,bot14,4,1
30.0,730,bot17,2,1
1132.525,26292,bot11,8,1
895.1499999999999,21600,bot12,5,1
38.0,970,bot17,2,1
1136.525,26328,bot11,8,1
899.1499999999999,21760,bot12,5,1
347.575,9174,bot14,4,1
46.0,1290,bot17,2,1
907.1499999999999,21880,bot12,5,1
349.575,9204,bot14,4,1
48.0,1314,bot17,2,1
1147.125,26448,bot11,8,1
357.575,9276,bot14,4,1
50.0,1344,bot17,2,1
1151.125,26648,bot11,8,1
911.8999999999999,21904,bot12,5,1
359.575,9306,bot14,4,1
58.0,1744,bot17,2,1
1153.125,26728,bot11,8,1
913.8999999999999,21984,bot12,5,1
363.575,9426,bot14,4,1
1161.125,26968,bot11,8,1
921.8999999999999,22104,bot12,5,1
365.575,9456,bot14,4,1
68.95,1864,bot17,2,1
1163.125,27048,bot11,8,1
925.8999999999999,22304,bot12,5,1
373.575,9552,bot14,4,1
76.95,2104,bot17,2,1
1165.125,27072,bot11,9,1
929.8999999999999,22352,bot12,5,1
377.575,9672,bot14,4,1
84.95,2224,bot17,2,1
1169.125,27108,bot11,9,1
933.8999999999999,22472,bot12,5,1
381.575,9792,bot14,4,1
86.95,2284,bot17,2,1
1177.125,27428,bot11,9,1
937.8999999999999,22592,bot12,5,1
383.575,9816,bot14,4,1
90.95,2344,bot17,2,1
1181.125,27588,bot11,9,1
945.8999999999999,22832,bot12,5,1
385.575,9840,bot14,4,1
94.95,2404,bot17,2,1
1185.125,27748,bot11,9,1
387.575,9900,bot14,4,1
1187.125,27772,bot11,9,1
956.4999999999999,23072,bot12,5,1
391.575,9960,bot14,4,1
101.85000000000001,2440,bot17,2,1
1195.125,28012,bot11,9,1
960.4999999999999,23108,bot12,5,1
105.85000000000001,2500,bot17,2,1
1197.125,28092,bot11,9,1
962.4999999999999,23168,bot12,5,1
398.675,10120,bot14,4,1
109.85000000000001,2620,bot17,2,1
1201.125,28252,bot11,9,1
964.4999999999999,23186,bot12,5,1
402.675,10168,bot14,4,1
111.85000000000001,2650,bot17,2,1
1203.125,28270,bot11,9,1
972.4999999999999,23282,bot12,5,1
410.675,10288,bot14,4,1
113.85000000000001,2710,bot17,2,1
1211.125,28510,bot11,9,1
980.4999999999999,23378,bot12,5,1
414.675,10408,bot14,4,1
117.85000000000001,2870,bot17,2,1
1213.125,28534,bot11,9,1
984.4999999999999,23538,bot12,5,1
416.675,10508,bot14,4,1
121.85000000000001,2990,bot17,2,1
986.4999999999999,23618,bot12,5,1
424.675,10580,bot14,4,1
125.85000000000001,3038,bot17,2,1
1223.8,28654,bot11,9,1
994.4999999999999,23690,bot12,5,1
426.675,10660,bot14,4,1
129.85000000000002,3098,bot17,2,1
1225.8,28672,bot11,9,1
996.4999999999999,23708,bot12,5,1
133.85000000000002,3158,bot17,2,1
1227.8,28732,bot11,9,1
433.02500000000003,10720,bot14,4,1
137.85000000000002,3278,bot17,2,1
1229.8,28750,bot11,9,1
1003.4499999999999,23768,bot12,5,1
441.02500000000003,11040,bot14,4,1
1237.8,29150,bot11,9,1
1005.4499999999999,23786,bot12,5,1
445.02500000000003,11160,bot14,4,1
148.75000000000003,3398,bot17,2,1
1239.8,29168,bot11,9,1
1009.4499999999999,23846,bot12,5,1
453.02500000000003,11480,bot14,4,1
150.75000000000003,3458,bot17,2,1
1241.8,29192,bot11,9,1
1013.4499999999999,24006,bot12,5,1
457.02500000000003,11528,bot14,4,1
154.75000000000003,3506,bot17,2,1
1017.4499999999999,24126,bot12,5,1
461.02500000000003,11576,bot14,4,1
162.75000000000003,3826,bot17,2,1
1247.95,29252,bot11,10,1
1019.4499999999999,24206,bot12,5,1
465.02500000000003,11612,bot14,4,1
166.75000000000003,3886,bot17,2,1
1251.95,29312,bot11,10,1
1021.4499999999999,24306,bot12,5,1
469.02500000000003,11648,bot14,4,1
168.75000000000003,3946,bot17,2,1
1255.95,29372,bot11,10,1
1029.4499999999998,24626,bot12,5,1
170.75000000000003,4026,bot17,2,1
1257.95,29472,bot11,10,1
1037.4499999999998,24946,bot12,5,1
473.82500000000005,11672,bot14,4,1
174.75000000000003,4146,bot17,2,1
1265.95,29544,bot11,10,1
475.82500000000005,11702,bot14,4,1
176.75000000000003,4176,bot17,2,1
1267.95,29624,bot11,10,1
1048.3999999999999,25266,bot12,5,1
477.82500000000005,11720,bot14,4,1
1275.95,29744,bot11,10,1
1056.3999999999999,25666,bot12,5,1
481.82500000000005,11780,bot14,4,1
187.60000000000002,4576,bot17,2,1
1277.95,29844,bot11,10,1
1060.3999999999999,25714,bot12,5,1
489.82500000000005,11900,bot14,4,1
195.60000000000002,4648,bot17,2,1
1279.95,29924,bot11,10,1
1064.3999999999999,25834,bot12,5,1
491.82500000000005,11960,bot14,4,1
203.60000000000002,4888,bot17,2,1
1281.95,29954,bot11,10,1
1072.3999999999999,26074,bot12,5,1
495.82500000000005,12020,bot14,4,1
211.60000000000002,4960,bot17,2,1
1076.3999999999999,26110,bot12,5,1
499.82500000000005,12180,bot14,4,1
219.60000000000002,5032,bot17,2,1
1288.4750000000001,30074,bot11,10,1
1080.3999999999999,26270,bot12,5,1
501.82500000000005,12280,bot14,4,1
223.60000000000002,5068,bot17,2,1
1296.4750000000001,30394,bot11,10,1
503.82500000000005,12304,bot14,4,1
227.60000000000002,5116,bot17,2,1
1300.4750000000001,30442,bot11,10,1
1087.1999999999998,26306,bot12,5,1
507.82500000000005,12464,bot14,4,1
1304.4750000000001,30502,bot11,10,1
1095.1999999999998,26402,bot12,5,1
238.50000000000003,5516,bot17,2,1
1312.4750000000001,30822,bot11,10,1
1099.1999999999998,26562,bot12,5,1
514.9250000000001,12512,bot14,4,1
242.50000000000003,5636,bot17,2,1
1320.4750000000001,30894,bot11,10,1
1107.1999999999998,26882,bot12,5,1
516.9250000000001,12536,bot14,4,1
244.50000000000003,5696,bot17,2,1
1322.4750000000001,30954,bot11,10,1
1115.1999999999998,27002,bot12,5,1
524.9250000000001,12936,bot14,4,1
248.50000000000003,5896,bot17,2,1
1117.1999999999998,27082,bot12,5,1
528.9250000000001,13056,bot14,4,1
250.50000000000003,5956,bot17,2,1
1327.075,30972,bot11,10,1
1119.1999999999998,27100,bot12,5,1
530.9250000000001,13116,bot14,4,1
252.50000000000003,6056,bot17,2,1
1331.075,31032,bot11,10,1
1121.1999999999998,27118,bot12,5,1
538.9250000000001,13212,bot14,4,1
260.5,6152,bot17,2,1
1333.075,31092,bot11,10,1
